"","sp","lon","lat"
"2109","Dendropsophus_microps",-49.378333,-26.250556
"2110","Dendropsophus_microps",-50.560829,-29.197347
"2111","Dendropsophus_microps",-50.173889,-29.480556
"2112","Dendropsophus_microps",-44.586579,-22.743167
"2113","Dendropsophus_microps",-44.5778,-22.645
"2114","Dendropsophus_microps",-44.569722,-22.64
"2116","Dendropsophus_microps",-48.912117,-25.794992
"2117","Dendropsophus_microps",-49.2064,-25.5347
"2118","Dendropsophus_microps",-45.31,-23.22
"2119","Dendropsophus_microps",-45.25476536,-23.23938992
"2120","Dendropsophus_microps",-47.5,-23.96
"2121","Dendropsophus_microps",-50.239045,-24.582084
"2122","Dendropsophus_microps",-49.1989,-25.9281
"2123","Dendropsophus_microps",-49.14826,-25.87041
"2124","Dendropsophus_microps",-49.11309246,-25.90067531
"2129","Dendropsophus_minutus",-35.1,-7.833333
"2130","Dendropsophus_minutus",-47.373611,-4.950556
"2131","Dendropsophus_minutus",-47.502934,-4.939439
"2132","Dendropsophus_minutus",-47.199722,-4.7725
"2133","Dendropsophus_minutus",-46.6328,-22.4764
"2134","Dendropsophus_minutus",-53.24,-29.6453
"2135","Dendropsophus_minutus",-40.7497,-20.635
"2136","Dendropsophus_minutus",-40.801667,-20.550833
"2137","Dendropsophus_minutus",-46.388056,-20.863611
"2138","Dendropsophus_minutus",-36.01666667,-8.366666667
"2139","Dendropsophus_minutus",-61.7,3.75
"2140","Dendropsophus_minutus",-47.6631,-22.1264
"2142","Dendropsophus_minutus",-46.569167,-22.068333
"2143","Dendropsophus_minutus",-44.439722,-22.670278
"2144","Dendropsophus_minutus",-46.5503,-23.1169
"2145","Dendropsophus_minutus",-46.549722,-23.110278
"2147","Dendropsophus_minutus",-35.183333,-8.816667
"2148","Dendropsophus_minutus",-35.2,-8.816667
"2149","Dendropsophus_minutus",-67.236667,-9.017778
"2150","Dendropsophus_minutus",-49.6247,-28.3369
"2151","Dendropsophus_minutus",-56.808611,-21.133889
"2152","Dendropsophus_minutus",-56.4819,-21.1211
"2153","Dendropsophus_minutus",-49.0736,-21.6197
"2154","Dendropsophus_minutus",-48.445,-22.886667
"2155","Dendropsophus_minutus",-48.119722,-22.280278
"2156","Dendropsophus_minutus",-47.13,-23.3
"2157","Dendropsophus_minutus",-46.1447,-22.7553
"2158","Dendropsophus_minutus",-47.06,-22.9
"2159","Dendropsophus_minutus",-51.225,-27.4017
"2160","Dendropsophus_minutus",-50.0863,-6.425071
"2161","Dendropsophus_minutus",-52.0558,-25.5722
"2162","Dendropsophus_minutus",-48.34,-24
"2163","Dendropsophus_minutus",-42.139167,-19.789722
"2164","Dendropsophus_minutus",-49.9142,-20.0819
"2165","Dendropsophus_minutus",-40.416667,-20.266667
"2166","Dendropsophus_minutus",-40.42,-20.263889
"2167","Dendropsophus_minutus",-49.9556,-9.27833
"2168","Dendropsophus_minutus",-49.2683,-20.9028
"2169","Dendropsophus_minutus",-55.749444,-15.460833
"2171","Dendropsophus_minutus",-52.783056,-19.188333
"2172","Dendropsophus_minutus",-52.874167,-19.049444
"2173","Dendropsophus_minutus",-52.892778,-18.665278
"2174","Dendropsophus_minutus",-52.604722,-23.663333
"2175","Dendropsophus_minutus",-47.600556,-5.084167
"2177","Dendropsophus_minutus",-43.8578,-20.4997
"2178","Dendropsophus_minutus",-47.44,-19.8653
"2179","Dendropsophus_minutus",-47.6258,-22.22
"2180","Dendropsophus_minutus",-53.192778,-19.024444
"2181","Dendropsophus_minutus",-53.1292,-18.5439
"2182","Dendropsophus_minutus",-52.793889,-18.356389
"2183","Dendropsophus_minutus",-44.96,-23.07
"2184","Dendropsophus_minutus",-49.5981,-6.10167
"2185","Dendropsophus_minutus",-52.1075,-30.7042
"2186","Dendropsophus_minutus",-40.659167,-20.363333
"2187","Dendropsophus_minutus",-48.1081,-24.52
"2188","Dendropsophus_minutus",-43.889444,-19.627222
"2189","Dendropsophus_minutus",-60.683333,-11.583333
"2190","Dendropsophus_minutus",-50.433333,-20.183333
"2192","Dendropsophus_minutus",-49.3081,-25.6575
"2193","Dendropsophus_minutus",-51.9792,-23.9161
"2194","Dendropsophus_minutus",-50.2464,-20.2839
"2195","Dendropsophus_minutus",-50.4031,-23.8492
"2196","Dendropsophus_minutus",-40.406667,-19.9325
"2197","Dendropsophus_minutus",-49.5528,-22.2914
"2198","Dendropsophus_minutus",-51.3156,-26.4275
"2199","Dendropsophus_minutus",-50.140278,-15.934444
"2200","Dendropsophus_minutus",-42.8897,-16.5594
"2201","Dendropsophus_minutus",-48.53,-24.18
"2202","Dendropsophus_minutus",-63.0208,-7.5061
"2203","Dendropsophus_minutus",-40.3697,-19.8319
"2204","Dendropsophus_minutus",-41.730278,-20.497222
"2205","Dendropsophus_minutus",-49.2481,-20.3816
"2206","Dendropsophus_minutus",-49.252648,-20.37926
"2207","Dendropsophus_minutus",-49.275148,-20.374538
"2208","Dendropsophus_minutus",-49.2388,-20.3641
"2209","Dendropsophus_minutus",-49.1933,-20.3633
"2211","Dendropsophus_minutus",-49.195,-20.3417
"2212","Dendropsophus_minutus",-49.19,-20.34
"2213","Dendropsophus_minutus",-35,-7.833333
"2214","Dendropsophus_minutus",-47.55,-24.7
"2215","Dendropsophus_minutus",-51.896111,-19.570278
"2216","Dendropsophus_minutus",-43.744722,-19.513611
"2217","Dendropsophus_minutus",-48.59,-24.58
"2218","Dendropsophus_minutus",-51.051667,-19.284167
"2219","Dendropsophus_minutus",-49.0544,-21.3181
"2221","Dendropsophus_minutus",-50.613056,-15.823333
"2222","Dendropsophus_minutus",-47.299722,-4.093056
"2223","Dendropsophus_minutus",-54.82777778,-17.60861111
"2224","Dendropsophus_minutus",-47.82,-22.25
"2225","Dendropsophus_minutus",-43.714167,-19.169167
"2226","Dendropsophus_minutus",-57.7528,-6.22222
"2227","Dendropsophus_minutus",-35.833333,-8.716667
"2228","Dendropsophus_minutus",-40.500556,-18.715556
"2229","Dendropsophus_minutus",-50.325833,-27.816111
"2230","Dendropsophus_minutus",-45.2417,-18.2064
"2231","Dendropsophus_minutus",-40.363333,-18.126944
"2232","Dendropsophus_minutus",-37.185903,-10.800021
"2233","Dendropsophus_minutus",-39.992778,-19.408056
"2234","Dendropsophus_minutus",-40.071944,-19.391111
"2236","Dendropsophus_minutus",-51.111732,0.035718
"2237","Dendropsophus_minutus",-40.150556,-18.030678
"2238","Dendropsophus_minutus",-43.040556,-22.653056
"2239","Dendropsophus_minutus",-60.025,-3.10194
"2240","Dendropsophus_minutus",-73.65,-7.433333333
"2241","Dendropsophus_minutus",-73.62194444,-7.460833333
"2242","Dendropsophus_minutus",-40.052222,-18.009722
"2243","Dendropsophus_minutus",-60.714995,-5.424388
"2244","Dendropsophus_minutus",-60.824097,-5.492226
"2245","Dendropsophus_minutus",-49.117778,-5.368611
"2246","Dendropsophus_minutus",-41.5053,-17.8575
"2247","Dendropsophus_minutus",-40.683056,-20.412778
"2248","Dendropsophus_minutus",-51.9386,-23.4253
"2249","Dendropsophus_minutus",-46.46,-23.66
"2250","Dendropsophus_minutus",-41.3664,-21.0642
"2251","Dendropsophus_minutus",-47.459722,-24.280278
"2252","Dendropsophus_minutus",-49.5211,-20.8192
"2253","Dendropsophus_minutus",-46.188056,-23.523056
"2254","Dendropsophus_minutus",-49.7142,-20.7725
"2255","Dendropsophus_minutus",-48.834167,-25.476944
"2256","Dendropsophus_minutus",-49.137133,-17.782533
"2257","Dendropsophus_minutus",-49.5389,-21.0779
"2259","Dendropsophus_minutus",-49.5431,-21.0761
"2260","Dendropsophus_minutus",-49.5206,-21.0743
"2261","Dendropsophus_minutus",-57.689167,-10.346667
"2262","Dendropsophus_minutus",-42.530833,-22.281944
"2263","Dendropsophus_minutus",-49.3142,-20.5339
"2264","Dendropsophus_minutus",-43.846667,-19.985833
"2265","Dendropsophus_minutus",-60.210542,-5.992106
"2266","Dendropsophus_minutus",-55.8661,-1.76556
"2267","Dendropsophus_minutus",-50.9494,-24.2083
"2268","Dendropsophus_minutus",-49.4331,-20.39
"2269","Dendropsophus_minutus",-35.616667,-8.566667
"2270","Dendropsophus_minutus",-51.9906,-26.4842
"2271","Dendropsophus_minutus",-51.54,-19.825278
"2272","Dendropsophus_minutus",-56.4767,-9.66472
"2273","Dendropsophus_minutus",-56.745472,-9.557444
"2274","Dendropsophus_minutus",-56.493389,-9.47375
"2275","Dendropsophus_minutus",-47.8811,-24.715
"2276","Dendropsophus_minutus",-47.15,-22.76
"2277","Dendropsophus_minutus",-49.3833,-20.0308
"2278","Dendropsophus_minutus",-49.38,-20.03
"2279","Dendropsophus_minutus",-47.47,-20.25
"2280","Dendropsophus_minutus",-51.1092,-20.6383
"2281","Dendropsophus_minutus",-43.178333,-22.505
"2283","Dendropsophus_minutus",-47.71,-23.81
"2284","Dendropsophus_minutus",-49.0633,-25.4417
"2285","Dendropsophus_minutus",-47.4258,-21.9961
"2286","Dendropsophus_minutus",-46.561389,-21.788056
"2287","Dendropsophus_minutus",-47.361389,-6.273333
"2288","Dendropsophus_minutus",-59.214444,-2.341667
"2289","Dendropsophus_minutus",-51.3889,-22.1256
"2290","Dendropsophus_minutus",-52.366667,-12.9
"2291","Dendropsophus_minutus",-34.93303,-8.040889
"2292","Dendropsophus_minutus",-34.982644,-7.960886
"2293","Dendropsophus_minutus",-48.7656,-24.2208
"2294","Dendropsophus_minutus",-48.759722,-24.22
"2296","Dendropsophus_minutus",-48.3653,-24.0992
"2297","Dendropsophus_minutus",-48.36,-24.090278
"2299","Dendropsophus_minutus",-54.5464,-21.8019
"2300","Dendropsophus_minutus",-47.56,-22.41
"2301","Dendropsophus_minutus",-52.0986,-32.035
"2302","Dendropsophus_minutus",-50.9258,-20.2111
"2303","Dendropsophus_minutus",-41.5589,-12.5289
"2304","Dendropsophus_minutus",-46.529722,-23.66
"2305","Dendropsophus_minutus",-49.378333,-26.250556
"2306","Dendropsophus_minutus",-47.89,-22.01
"2307","Dendropsophus_minutus",-50.583333,-29.448333
"2308","Dendropsophus_minutus",-67.089167,-0.130556
"2309","Dendropsophus_minutus",-36.95,-8.233333
"2310","Dendropsophus_minutus",-35.366667,-7.583333
"2311","Dendropsophus_minutus",-44.5778,-22.645
"2312","Dendropsophus_minutus",-44.569722,-22.64
"2314","Dendropsophus_minutus",-46.88,-21.59
"2315","Dendropsophus_minutus",-49.3097,-20.8675
"2316","Dendropsophus_minutus",-49.37,-20.82
"2317","Dendropsophus_minutus",-49.3794,-20.8197
"2318","Dendropsophus_minutus",-48.912117,-25.794992
"2319","Dendropsophus_minutus",-49.2064,-25.5347
"2320","Dendropsophus_minutus",-35.16666667,-8.05
"2321","Dendropsophus_minutus",-35.087728,-8.014522
"2323","Dendropsophus_minutus",-45.31,-23.22
"2324","Dendropsophus_minutus",-39.8589,-18.7161
"2325","Dendropsophus_minutus",-36.3508,-9.78194
"2326","Dendropsophus_minutus",-46.63,-23.540278
"2328","Dendropsophus_minutus",-46.365556,-20.245556
"2330","Dendropsophus_minutus",-53.5653,-30.1606
"2331","Dendropsophus_minutus",-51.0069,-29.6381
"2332","Dendropsophus_minutus",-47.919722,-24.38
"2333","Dendropsophus_minutus",-48.6081,-16.6589
"2335","Dendropsophus_minutus",-47.259722,-22.82
"2336","Dendropsophus_minutus",-48.979,-20.992
"2337","Dendropsophus_minutus",-50.780556,-29.650833
"2338","Dendropsophus_minutus",-72.076944,-7.955556
"2339","Dendropsophus_minutus",-52.169,-22.617
"2340","Dendropsophus_minutus",-52.234,-22.545
"2341","Dendropsophus_minutus",-52.16,-22.53
"2342","Dendropsophus_minutus",-48.416944,-10.708333
"2343","Dendropsophus_minutus",-42.8019,-5.0892
"2344","Dendropsophus_minutus",-49.1989,-25.9281
"2345","Dendropsophus_minutus",-51.6783,-20.7511
"2346","Dendropsophus_minutus",-45.0711,-23.4339
"2349","Dendropsophus_minutus",-48.2772,-18.9186
"2350","Dendropsophus_minutus",-49.89,-20.88
"2351","Dendropsophus_minutus",-51.74,-27.0067
"2352","Dendropsophus_minutus",-46.365833,-20.326944
"2353","Dendropsophus_minutus",-51.023056,-30.081111
"2354","Dendropsophus_minutus",-42.8819,-20.7539
"2355","Dendropsophus_minutus",-59.9506,-15.0081
"2356","Dendropsophus_minutus",-50.4844,-20.1967
"2357","Dendropsophus_minutus",-50.48,-20.19
"2364","Dendropsophus_nahdereri",-49.1286,-27.9019
"2365","Dendropsophus_nahdereri",-49.1275,-27.873889
"2366","Dendropsophus_nahdereri",-50.710278,-28.306111
"2367","Dendropsophus_nahdereri",-50.852778,-28.033611
"2368","Dendropsophus_nahdereri",-50.896667,-27.992222
"2369","Dendropsophus_nahdereri",-51.169444,-27.575
"2370","Dendropsophus_nahdereri",-49.233333,-26.4
"2371","Dendropsophus_nahdereri",-51.3156,-26.4275
"2372","Dendropsophus_nahdereri",-51.366667,-26.366667
"2373","Dendropsophus_nahdereri",-50.666667,-26.853611
"2374","Dendropsophus_nahdereri",-49.021667,-27.6725
"2376","Dendropsophus_nahdereri",-49.333333,-26.666667
"2377","Dendropsophus_nahdereri",-48.766667,-27.683333
"2378","Dendropsophus_nahdereri",-49.380556,-26.248611
"2379","Dendropsophus_nahdereri",-49.05,-25.683333
"2380","Dendropsophus_nahdereri",-49.2064,-25.5347
"2381","Dendropsophus_nahdereri",-51.74,-27.0067
"2382","Dendropsophus_nahdereri",-51.8,-26.883333
"2383","Dendropsophus_nanus",-47.373611,-4.950556
"2384","Dendropsophus_nanus",-47.5047,-4.94667
"2385","Dendropsophus_nanus",-47.331867,-4.786049
"2386","Dendropsophus_nanus",-56.3658,-15.2047
"2387","Dendropsophus_nanus",-47.6631,-22.1264
"2388","Dendropsophus_nanus",-50.4328,-21.2089
"2389","Dendropsophus_nanus",-48.2072,-7.19111
"2390","Dendropsophus_nanus",-48.169722,-21.790278
"2391","Dendropsophus_nanus",-37.3153,-10.7578
"2392","Dendropsophus_nanus",-49.9497,-21.4608
"2393","Dendropsophus_nanus",-44.791667,-4.291944
"2394","Dendropsophus_nanus",-49.4453,-20.9181
"2395","Dendropsophus_nanus",-56.808611,-21.133889
"2396","Dendropsophus_nanus",-56.4819,-21.1211
"2398","Dendropsophus_nanus",-48.445,-22.8858
"2399","Dendropsophus_nanus",-48.439722,-22.88
"2401","Dendropsophus_nanus",-48.119722,-22.280278
"2402","Dendropsophus_nanus",-57.678889,-16.070833
"2403","Dendropsophus_nanus",-47.06,-22.9
"2404","Dendropsophus_nanus",-48.9728,-21.1378
"2405","Dendropsophus_nanus",-55.7497,-15.4606
"2406","Dendropsophus_nanus",-52.783056,-19.188333
"2407","Dendropsophus_nanus",-52.874167,-19.049444
"2408","Dendropsophus_nanus",-52.604722,-23.663333
"2409","Dendropsophus_nanus",-57.653056,-19.009444
"2411","Dendropsophus_nanus",-47.62,-22.22
"2412","Dendropsophus_nanus",-47.6258,-22.22
"2413","Dendropsophus_nanus",-49.7778,-20.4778
"2414","Dendropsophus_nanus",-53.192778,-19.024444
"2415","Dendropsophus_nanus",-53.1292,-18.5439
"2416","Dendropsophus_nanus",-54.9178,-15.8106
"2417","Dendropsophus_nanus",-47.392778,-6.530278
"2418","Dendropsophus_nanus",-51.9792,-23.9161
"2419","Dendropsophus_nanus",-50.4031,-23.8492
"2420","Dendropsophus_nanus",-49.5289,-11.7967
"2421","Dendropsophus_nanus",-49.55,-22.29
"2422","Dendropsophus_nanus",-42.8897,-16.5594
"2423","Dendropsophus_nanus",-49.2203,-20.795
"2424","Dendropsophus_nanus",-48.53,-24.18
"2425","Dendropsophus_nanus",-50.1878,-23.8486
"2426","Dendropsophus_nanus",-49.252648,-20.37926
"2427","Dendropsophus_nanus",-49.2758,-20.3749
"2429","Dendropsophus_nanus",-49.1928,-20.3685
"2430","Dendropsophus_nanus",-49.1933,-20.3633
"2432","Dendropsophus_nanus",-49.195,-20.3417
"2433","Dendropsophus_nanus",-49.19,-20.34
"2434","Dendropsophus_nanus",-51.896111,-19.570278
"2435","Dendropsophus_nanus",-51.051667,-19.284167
"2436","Dendropsophus_nanus",-45.4528,-22.4256
"2437","Dendropsophus_nanus",-54.82777778,-17.60861111
"2438","Dendropsophus_nanus",-49.9694,-23.1606
"2439","Dendropsophus_nanus",-46.979722,-22.700278
"2440","Dendropsophus_nanus",-40.498333,-9.411944
"2441","Dendropsophus_nanus",-49.9291,-20.7427
"2442","Dendropsophus_nanus",-49.937,-20.74
"2443","Dendropsophus_nanus",-35.1261,-6.83861
"2444","Dendropsophus_nanus",-73.6,-7.45
"2445","Dendropsophus_nanus",-50.278889,-5.503611
"2446","Dendropsophus_nanus",-51.9386,-23.4253
"2447","Dendropsophus_nanus",-46.46,-23.66
"2448","Dendropsophus_nanus",-49.5808,-21.1667
"2449","Dendropsophus_nanus",-49.5211,-20.8192
"2450","Dendropsophus_nanus",-47,-21.46
"2451","Dendropsophus_nanus",-49.5389,-21.0788
"2454","Dendropsophus_nanus",-49.5431,-21.0761
"2456","Dendropsophus_nanus",-49.28,-20.358
"2457","Dendropsophus_nanus",-49.278,-20.353
"2458","Dendropsophus_nanus",-49.2208,-21.4681
"2459","Dendropsophus_nanus",-49.4331,-20.39
"2460","Dendropsophus_nanus",-51.54,-19.825278
"2461","Dendropsophus_nanus",-51.1908,-19.6772
"2462","Dendropsophus_nanus",-48.72,-23.38
"2463","Dendropsophus_nanus",-47.47,-20.25
"2464","Dendropsophus_nanus",-49.3667,-21.7364
"2465","Dendropsophus_nanus",-47.361389,-6.273333
"2466","Dendropsophus_nanus",-57.939444,-22.081667
"2467","Dendropsophus_nanus",-57.839167,-22.080278
"2468","Dendropsophus_nanus",-57.904167,-22.026389
"2469","Dendropsophus_nanus",-57.773889,-22.003611
"2470","Dendropsophus_nanus",-57.836667,-21.908056
"2471","Dendropsophus_nanus",-57.720278,-21.701944
"2472","Dendropsophus_nanus",-57.711944,-21.65
"2473","Dendropsophus_nanus",-57.780833,-21.554444
"2474","Dendropsophus_nanus",-52.366667,-12.9
"2475","Dendropsophus_nanus",-47.428611,-6.010556
"2476","Dendropsophus_nanus",-53.759167,-20.443333
"2478","Dendropsophus_nanus",-48.76,-24.22
"2479","Dendropsophus_nanus",-49.7933,-23.1077
"2480","Dendropsophus_nanus",-54.5464,-21.8019
"2481","Dendropsophus_nanus",-47.56,-22.41
"2482","Dendropsophus_nanus",-50.9281,-17.7981
"2483","Dendropsophus_nanus",-49.502,-21.4
"2484","Dendropsophus_nanus",-50.4667,-23.25
"2485","Dendropsophus_nanus",-50.9258,-20.2111
"2486","Dendropsophus_nanus",-50.8965,-20.1888
"2488","Dendropsophus_nanus",-50.8923,-20.1782
"2489","Dendropsophus_nanus",-40.430556,-13.441111
"2490","Dendropsophus_nanus",-50.349,-20.926
"2491","Dendropsophus_nanus",-47.89,-22.01
"2492","Dendropsophus_nanus",-50.669167,-11.617222
"2493","Dendropsophus_nanus",-37.3089,-7.1625
"2494","Dendropsophus_nanus",-46.9667,-21.6667
"2495","Dendropsophus_nanus",-46.88,-21.59
"2496","Dendropsophus_nanus",-49.3097,-20.8675
"2497","Dendropsophus_nanus",-49.369722,-20.82
"2498","Dendropsophus_nanus",-49.3794,-20.8197
"2499","Dendropsophus_nanus",-36.3508,-9.78194
"2500","Dendropsophus_nanus",-46.63,-23.540278
"2501","Dendropsophus_nanus",-46.732922,-23.5632
"2502","Dendropsophus_nanus",-47.59,-21.21
"2503","Dendropsophus_nanus",-48.608056,-16.659167
"2504","Dendropsophus_nanus",-48.979,-20.992
"2505","Dendropsophus_nanus",-72.076944,-7.955556
"2506","Dendropsophus_nanus",-50.615556,-24.324167
"2507","Dendropsophus_nanus",-52.167,-22.617
"2509","Dendropsophus_nanus",-52.234,-22.545
"2510","Dendropsophus_nanus",-52.329,-22.37
"2511","Dendropsophus_nanus",-52.1675,-22.5325
"2512","Dendropsophus_nanus",-52.16,-22.53
"2513","Dendropsophus_nanus",-51.6783,-20.7511
"2514","Dendropsophus_nanus",-49.4575,-28.5156
"2515","Dendropsophus_nanus",-50.4844,-20.1967
"2516","Dendropsophus_nanus",-50.48,-20.19
"2517","Dendropsophus_nanus",-50.0866,-20.5144
"2518","Dendropsophus_nanus",-49.9728,-20.4228
"2528","Dendropsophus_parviceps",-64.124616,-4.437423
"2529","Dendropsophus_parviceps",-73.343204,-8.105753
"2530","Dendropsophus_parviceps",-72.669722,-7.631111
"2531","Dendropsophus_parviceps",-64.384486,-11.658239
"2532","Dendropsophus_parviceps",-69.317778,-5.219722
"2533","Dendropsophus_parviceps",-50.278889,-5.503611
"2534","Dendropsophus_parviceps",-72.4405,-9.14156
"2535","Dendropsophus_parviceps",-68.371294,-10.064194
"2536","Dendropsophus_parviceps",-51.864722,-2.952222
"2537","Dendropsophus_parviceps",-72.076944,-7.955556
"2538","Dendropsophus_parviceps",-71.814167,-7.817222
"2540","Dendropsophus_pseudomeridianus",-42.29311,-22.753221
"2541","Dendropsophus_pseudomeridianus",-41.535556,-21.771111
"2542","Dendropsophus_pseudomeridianus",-41.529167,-21.758056
"2543","Dendropsophus_pseudomeridianus",-41.497222,-21.746389
"2544","Dendropsophus_pseudomeridianus",-41.494722,-21.735278
"2545","Dendropsophus_pseudomeridianus",-41.541389,-21.751667
"2546","Dendropsophus_pseudomeridianus",-42.054167,-21.088889
"2547","Dendropsophus_pseudomeridianus",-42.034722,-21.086944
"2548","Dendropsophus_pseudomeridianus",-42.026389,-21.085833
"2549","Dendropsophus_pseudomeridianus",-43.191111,-22.636111
"2550","Dendropsophus_pseudomeridianus",-41.389722,-21.063333
"2552","Dendropsophus_pseudomeridianus",-43.449881,-22.921177
"2553","Dendropsophus_pseudomeridianus",-41.932778,-22.013889
"2554","Dendropsophus_pseudomeridianus",-41.922778,-22.011667
"2555","Dendropsophus_pseudomeridianus",-41.913356,-21.968762
"2556","Dendropsophus_pseudomeridianus",-42.016944,-21.926667
"2557","Dendropsophus_pseudomeridianus",-41.082222,-21.429167
"2558","Dendropsophus_pseudomeridianus",-41.077222,-21.416111
"2559","Dendropsophus_pseudomeridianus",-41.052222,-21.433889
"2560","Dendropsophus_pseudomeridianus",-42.51859,-22.878425
"2561","Dendropsophus_pseudomeridianus",-43.7,-22.733333
"2562","Dendropsophus_pseudomeridianus",-43.173889,-22.067778
"2563","Dendropsophus_pseudomeridianus",-43.166944,-22.065833
"2565","Dendropsophus_rhodopeplus",-63.395903,-9.648364
"2566","Dendropsophus_rhodopeplus",-67.236667,-9.026111
"2568","Dendropsophus_rhodopeplus",-67.181111,-9.013056
"2569","Dendropsophus_rhodopeplus",-67.304722,-8.834167
"2570","Dendropsophus_rhodopeplus",-67.353611,-8.78
"2572","Dendropsophus_rhodopeplus",-72.76829,-7.974763
"2573","Dendropsophus_rhodopeplus",-61.7,-6.416667
"2574","Dendropsophus_rhodopeplus",-67.090833,-9.029444
"2575","Dendropsophus_rhodopeplus",-66.966667,-7.666667
"2576","Dendropsophus_rhodopeplus",-60.259173,-2.621215
"2577","Dendropsophus_rhodopeplus",-68.198147,-7.757296
"2579","Dendropsophus_rhodopeplus",-72.076944,-7.955556
"2580","Dendropsophus_riveroi",-64.35,-7.016667
"2581","Dendropsophus_riveroi",-64.35,-6.55
"2582","Dendropsophus_riveroi",-64.583333,-6.683333
"2583","Dendropsophus_riveroi",-73.343204,-8.105753
"2584","Dendropsophus_riveroi",-72.669722,-7.631111
"2585","Dendropsophus_riveroi",-65.894475,-2.374855
"2586","Dendropsophus_riveroi",-66.966667,-7.666667
"2587","Dendropsophus_riveroi",-72.4405,-9.14156
"2588","Dendropsophus_riveroi",-67.809722,-9.974722
"2589","Dendropsophus_riveroi",-63.033333,-5.766667
"2590","Dendropsophus_riveroi",-70.765556,-8.161667
"2591","Dendropsophus_riveroi",-68.504167,-10.651944
"2592","Dendropsophus_rossalleni",-64.41667,-12.41667
"2593","Dendropsophus_rossalleni",-70.35,-8.15
"2594","Dendropsophus_rossalleni",-66.11667,-2.4
"2595","Dendropsophus_rossalleni",-65.894475,-2.374855
"2596","Dendropsophus_rossalleni",-60.033333,-3.216667
"2597","Dendropsophus_rossalleni",-66.55,-1.83333
"2598","Dendropsophus_rossalleni",-65.583333,-7.65
"2599","Dendropsophus_rossalleni",-69.932222,-4.204722
"2600","Dendropsophus_rossalleni",-60.259173,-2.621215
"2601","Dendropsophus_rossalleni",-73.6,-7.45
"2602","Dendropsophus_rossalleni",-65.033411,-2.433527
"2603","Dendropsophus_rossalleni",-57.148639,0.257355
"2604","Dendropsophus_rossalleni",-70.76667,-8.16667
"2605","Dendropsophus_rubicundulus",-49.5564,-8.80361
"2606","Dendropsophus_rubicundulus",-52.892778,-18.665278
"2607","Dendropsophus_rubicundulus",-44.313889,-19.762778
"2608","Dendropsophus_rubicundulus",-43.889444,-19.627222
"2610","Dendropsophus_rubicundulus",-49.528889,-11.796944
"2611","Dendropsophus_rubicundulus",-50.140278,-15.934444
"2612","Dendropsophus_rubicundulus",-40.834167,-3.122778
"2613","Dendropsophus_rubicundulus",-51.896111,-19.570278
"2614","Dendropsophus_rubicundulus",-51.051667,-19.284167
"2615","Dendropsophus_rubicundulus",-50.613056,-15.823333
"2616","Dendropsophus_rubicundulus",-54.82777778,-17.60861111
"2618","Dendropsophus_rubicundulus",-45.2417,-18.2064
"2619","Dendropsophus_rubicundulus",-47.31,-22.940278
"2620","Dendropsophus_rubicundulus",-47.15,-22.76
"2621","Dendropsophus_rubicundulus",-41.701111,-4.107778
"2622","Dendropsophus_rubicundulus",-53.759167,-20.443333
"2623","Dendropsophus_rubicundulus",-44.683333,-12.733333
"2624","Dendropsophus_rubicundulus",-45.083333,-12.7
"2625","Dendropsophus_rubicundulus",-46.63,-23.540278
"2626","Dendropsophus_rubicundulus",-48.6081,-16.6589
"2628","Dendropsophus_rubicundulus",-48.416944,-10.708333
"2629","Dendropsophus_rubicundulus",-48.276944,-18.918611
"2634","Dendropsophus_sanborni",-51.036288,-29.992717
"2635","Dendropsophus_sanborni",-54.016243,-31.236342
"2636","Dendropsophus_sanborni",-48.12,-22.28
"2637","Dendropsophus_sanborni",-47.067068,-23.350476
"2638","Dendropsophus_sanborni",-53.4712,-30.589616
"2639","Dendropsophus_sanborni",-51.094928,-29.919442
"2640","Dendropsophus_sanborni",-47.06,-22.9
"2641","Dendropsophus_sanborni",-51.169444,-27.575
"2642","Dendropsophus_sanborni",-50.772598,-29.349302
"2643","Dendropsophus_sanborni",-51.18,-29.92
"2644","Dendropsophus_sanborni",-54.738721,-28.130247
"2645","Dendropsophus_sanborni",-50.272263,-30.119798
"2646","Dendropsophus_sanborni",-47.62,-22.22
"2647","Dendropsophus_sanborni",-50.894793,-29.384027
"2648","Dendropsophus_sanborni",-50.945653,-29.889195
"2649","Dendropsophus_sanborni",-51.430437,-30.176318
"2650","Dendropsophus_sanborni",-47.22,-23.65
"2651","Dendropsophus_sanborni",-46.84,-23.71
"2652","Dendropsophus_sanborni",-47.29,-23.26
"2653","Dendropsophus_sanborni",-53.337583,-32.409973
"2654","Dendropsophus_sanborni",-49.033333,-28.6
"2655","Dendropsophus_sanborni",-50.316667,-27.8
"2657","Dendropsophus_sanborni",-51.503321,-29.708685
"2658","Dendropsophus_sanborni",-50.785331,-30.935253
"2659","Dendropsophus_sanborni",-50.782985,-30.933705
"2660","Dendropsophus_sanborni",-50.81598,-30.909473
"2661","Dendropsophus_sanborni",-50.707228,-30.847118
"2663","Dendropsophus_sanborni",-50.725785,-30.846241
"2664","Dendropsophus_sanborni",-51.0848,-29.371524
"2665","Dendropsophus_sanborni",-50.989167,-29.704444
"2666","Dendropsophus_sanborni",-50.266825,-29.915535
"2667","Dendropsophus_sanborni",-52.340892,-31.574507
"2668","Dendropsophus_sanborni",-47.64,-22.72
